sitecode,sernum,probsetting,Datet,yearday,Temp,Salinity,depth
CP01,ratu,01,2020-09-01 21:25:05,    244.89,     48.79,99.999,43
CP01,ratu,01,2020-09-01 22:25:05,    244.93,     48.79,99.999,43
CP01,ratu,01,2020-09-01 23:25:05,    244.98,     48.79,99.999,43
CP01,ratu,01,2020-09-02 00:25:05,    245.02,     48.79,99.999,43
CP01,ratu,01,2020-09-02 01:25:05,    245.06,     48.79,99.999,43
CP01,ratu,01,2020-09-02 02:25:05,    245.10,     48.79,99.999,43
CP01,ratu,01,2020-09-02 03:25:05,    245.14,     48.79,99.999,43
CP01,ratu,01,2020-09-02 04:25:05,    245.18,     48.79,99.999,43
CP01,ratu,01,2020-09-02 05:25:05,    245.23,     48.79,99.999,43
CP01,ratu,01,2020-09-02 06:25:05,    245.27,     48.79,99.999,43
CP01,ratu,01,2020-09-02 07:25:05,    245.31,     48.79,99.999,43
CP01,ratu,01,2020-09-02 08:25:05,    245.35,     48.79,99.999,43
CP01,ratu,01,2020-09-02 09:25:05,    245.39,     48.79,99.999,43
CP01,ratu,01,2020-09-02 10:25:05,    245.43,     48.79,99.999,43
CP01,ratu,01,2020-09-02 11:25:05,    245.48,     48.79,99.999,43
CP01,ratu,01,2020-09-02 12:25:05,    245.52,     48.79,99.999,43
CP01,ratu,01,2020-09-02 13:25:05,    245.56,     48.79,99.999,43
CP01,ratu,01,2020-09-02 14:25:05,    245.60,     48.79,99.999,43
CP01,ratu,01,2020-09-02 15:25:05,    245.64,     48.79,99.999,43
CP01,ratu,01,2020-09-02 16:25:05,    245.68,     48.79,99.999,43
CP01,ratu,01,2020-09-02 17:25:05,    245.73,     48.79,99.999,43
CP01,ratu,01,2020-09-02 18:25:05,    245.77,     48.79,99.999,43
CP01,ratu,01,2020-09-02 19:25:05,    245.81,     48.79,99.999,43
CP01,ratu,01,2020-09-02 20:25:05,    245.85,     48.79,99.999,43
CP01,ratu,01,2020-09-02 21:25:05,    245.89,     48.79,99.999,43
CP01,ratu,01,2020-09-02 22:25:05,    245.93,     48.79,99.999,43
CP01,ratu,01,2020-09-02 23:25:05,    245.98,     48.79,99.999,43
CP01,ratu,01,2020-09-03 00:25:05,    246.02,     48.79,99.999,43
CP01,ratu,01,2020-09-03 01:25:05,    246.06,     48.79,99.999,43
CP01,ratu,01,2020-09-03 02:25:05,    246.10,     48.79,99.999,43
CP01,ratu,01,2020-09-03 03:25:05,    246.14,     48.79,99.999,43
CP01,ratu,01,2020-09-03 04:25:05,    246.18,     48.79,99.999,43
CP01,ratu,01,2020-09-03 05:25:05,    246.23,     48.79,99.999,43
CP01,ratu,01,2020-09-03 06:25:05,    246.27,     48.79,99.999,43
